Data,Value
  torn want depression but not want prefer no sense but,1
  depression doesnt discriminate dont shame ridicule mental emotional,1
  public depress wage start business,1
  living depress,1
  skinny wait depression work,1
  apply leave job anger anxiety feel sleep no appetite trigger fight flight dozen time super lucky option,1
  rape suicide report spread malicious,1
  sage yeah girl girlie hate,1
  feel science righteous juice cure depression,1
  listen ocean fall asleep end anxiety ocean,1
  identity crisis middle life chaos identity crisis combine depression anxiety eat societal school religious strict,1
  embarrass article patriotism union sign insecurity huh public show sick rubbish country nation insecure toon,1
  depression not pride,1
  incredible sense anxiety baseball stadium,1
  throat clear upsides depression mate,1
  heart weapon,0
  depress,1
  never stop speaking false accusation business drive willingness pile agenda only heal never,0
  people great depression,0
  gender dysphoria depression impair ability valid but mental untrustworthy crazy,1
  depressed middle night,1
  bad separation anxiety,1
  bit blonde hope feel well,0
  anxiety,1
  kindly user low tier god stream platform mock suicide clear breach video,1
  never suicide difficult,0
  best option treat depression,0
  depression,1
  puke anxiety hard keep son god forbid pay rent only child support,1
  refuse only medical marijuana,1
  bad anxiety,1
  depression tell story,1
  mix anxiety sleepiness candy hair,1
  complete opposite hate real bad anxiety talk,1
  band anxiety,1
  cant wait depress kill,0
  life downward spiral suicide depression chronic drug addiction tell wife love quit nirvana,1
  band suicide squad level slut short humour not like upper body but spent long afraid wear short not feel hot,1
  ready rough week ahead long live hard time no escape stress anxiety bad ever good ready yell scream pas,0
  anxiety real happen,1
  but defend no weird dont,0
  body pond not commute suicide die pond doesnt add murder,0
  breathe anxiety,1
  reach happy depression squad worry pray strong,0
  not tend mode contra illness collectable,1
  root unhappiness depression,1
  bare deal form substance step cop unprecedented time please contact schedule virtual session,0
  disappointed but write suicide,1
  life no thank anxiety daily,1
  wrong depress ability breathe physically trouble breath airway clear talk,1
  depression anxiety punch,1
  write poem depress,1
  bare people fake depression,1
  valid anxiety tech real life but socially anxious genuinely clown,1
  bubble push sensory toy stress anxiety relief funny silicone game adult,0
  god woman utter stupidity dont miss cap depress insane plain foolish,1
  depression,1
  life stuff superiority show unhappy depress anxious lose real depression unexpected,1
  happy exhaust sick living dont hurt grandmother but handle hope happy ruin life,0
  suicide squad,1
  wrong think engineering great product tough hell no suffer anxiety depression,1
  anxiety boom boom pew pew skat boom pow,1
  suicide job never family,1
  smoked bit house morning lot calm anxiety night chill,0
  saya anxiety quick,1
  dont understand depression dig point,0
  office gym reward chart alive international,0
  anxiety not,1
  anxiety,1
  understand depression real nobody stop co mental health involve not care aint big picture stop,1
  depress,1
  abuse lax bad ate anti suicide spite,1
  bit hold pattern hope event rarely event ever reverse depression anxiety instantaneously convert joy,0
  scary image people anxiety,1
  deal depression gambling doom,1
  remedy depression bet feel well small,1
  trump trillion debt dead bad unemployment great,1
  bed vaccine depress bed vaccine powerful lie bed choice,1
  please apply suspend but fine depressed please speed process easter,1
  ill tweet but red book club meeting tonight discus revolutionary suicide newton havent read,1
  good tho,0
  depress not funny,1
  not ready but doesnt student depression low responsible no care,0
  feel anxiety access dream night fear black planet,1
  suicide squad,1
  kind sanctuary state constant mourning,0
  space common sense greet people stop blame poor social social public,1
  sorry ako hard depress bitch,1
  reason depression,1
  depress but future work expensive clothing,1
  depression beat as,1
  ditto end bad anxiety wrong end make delay homework elementary school assistance,1
  face break bad chin area unhealthy depress,1
  navigate social yeah but only but insomnia never cycle anxiety depression but,0
  prob not beer but cocktail thanks great can only anxiety vaccine,0
  luckily covid wave gas depress no travel best destroy recovery,1
  anxiety point card insane,1
  bad talk anxiety wanting inside,1
  depression version,1
  fine drastically depress offense but agree philosophy claim speed game valid,0
  friend,0
  feel depression eat inside stop,1
  anxiety feel watch ready,0
  necessary spell temptation slump deep depression ever feel despair,1
  dont poor depress marketing shin break tusk,0
  date depression thread,1
  twitter anxiety make sick,1
  support suicide prevention awareness join short walk campus united support impact suicide free register learn,0
  positive confidence improve mood reduce likelihood,0
  watch half justice league bad half utter garbage long cinema cut movie bore talk suicide squad,1
  feel mania leave leave cripple depression emptiness,1
  stress remember deep breath deep breath,1
  hard force child but report read lose child good luck depression long journey,1
  didnt bad modest reminder free health,0
  buy pant suddenly depression,1
  love but only ever brother art character depression era,1
  learn bad social anxiety torture tho,1
  usual word stubborn ever not hand safe combination but notice anxiety grow didnt understood,1
  normalize block people protect peace mind,0
  night depression real check love,0
  good stuff art cool good fashion sense but not short depress,0
  great depression war build safety emerge,1
  good question non depress non normal production,1
  feel special yesterday depression bad forever grateful,1
  bit hit earthquake cost trillion damage plunge planet global economic depression,1
  build life sick depress suicidal,1
  interpret liang draw easy draw wen people nervous but stain,0
  sun singlehandedly seasonal depression clap sun,1
